preset,model,layout,transform,method,initial_mean,final_mean,sd_mean,initial_high,final_high,final_bad,final_middle,final_best16
bimodal,independent,code,square,maxrl,0.2568125127654996,0.7928540625395613,0.02045146932277271,0.0034395150142272307,0.7155573993737976,0.164968474221409,0.1194741264047934,0.9999999994014797
bimodal,independent,code,square,tailrl,0.2568125127654996,0.7222241983615372,0.019701256764591776,0.0034395150142272307,0.002975553388148289,0.11584504059962525,0.8811794060122264,0.8927259436799572
bimodal,independent,code,square,pkpo,0.2568125127654996,0.46114236088316246,0.0025641124263791524,0.0034395150142272307,0.004009976036427919,0.3542804427783348,0.6417095811852372,0.8568674259215822
bimodal,independent,code,square,elite,0.2568125127654996,0.7417196514222052,0.0007880597308390726,0.0034395150142272307,0.00048709867244585756,0.03800285301064982,0.9615100483169042,0.7870576290436704
bimodal,independent,code,ranknormal,rloo,0.2568125127654996,0.7470898375006736,0.0006272969624620897,0.0034395150142272307,0.0005226450109262741,0.030820014425452597,0.9686573405636213,0.7952825196012642
bimodal,independent,code,ranknormal,grpo,0.2568125127654996,0.7598980065384172,0.0004239755719530049,0.0034395150142272307,0.00030939479108323944,0.016663752469502528,0.9830268527394143,0.7873058287181912
bimodal,independent,code,ranknormal,maxrl,0.2568125127654996,0.7928540625395613,0.02045146932277271,0.0034395150142272307,0.7155573993737976,0.164968474221409,0.1194741264047934,0.9999999994014797
bimodal,independent,code,ranknormal,tailrl,0.2568125127654996,0.8777054148305163,0.00965973426380828,0.0034395150142272307,0.22437115300806718,0.029217980873956485,0.7464108661179764,0.925456954996612
bimodal,independent,code,ranknormal,pkpo,0.2568125127654996,0.7034858397859637,0.007442821486981788,0.0034395150142272307,0.003295503687600785,0.15652927783632112,0.8401752184760781,0.8932793753915321
bimodal,independent,code,ranknormal,elite,0.2568125127654996,0.7417196514222052,0.0007880597308390726,0.0034395150142272307,0.00048709867244585756,0.03800285301064982,0.9615100483169042,0.7870576290436704
bimodal,independent,code,reciprocal,rloo,0.2568125127654996,0.0760307354491155,0.002489432537201047,0.0034395150142272307,0.0020094654296886135,0.8830255362361252,0.11496499833418618,0.6275535418929775
bimodal,independent,code,reciprocal,grpo,0.2568125127654996,0.0185791994269217,0.002121848708760143,0.0034395150142272307,0.0007634539500334462,0.971091916218875,0.02814462983109137,0.24839118796491788
bimodal,independent,code,reciprocal,maxrl,0.2568125127654996,0.7928540625395613,0.02045146932277271,0.0034395150142272307,0.7155573993737976,0.164968474221409,0.1194741264047934,0.9999999994014797
bimodal,independent,code,reciprocal,tailrl,0.2568125127654996,0.06171380106898111,0.0021645702107382643,0.0034395150142272307,0.0017712390761761819,0.9051008612452697,0.0931278996785541,0.5690786688172945
bimodal,independent,code,reciprocal,pkpo,0.2568125127654996,0.20420169158519122,0.0008247392395742964,0.0034395150142272307,0.0032419657375113834,0.688100837307569,0.3086571969549197,0.7970063532196129
bimodal,independent,code,reciprocal,elite,0.2568125127654996,0.05588340174404018,0.0035839426495910542,0.0034395150142272307,0.0016398535711218052,0.914187577213822,0.08417256921505628,0.5405032075466752
bimodal,shared,quality,identity,rloo,0.4539620320831225,0.8404437866710023,0.00024124217567874647,0.12438677205867232,0.31306454179770055,0.015989636790593814,0.6709458214117056,0.9381032895907561
bimodal,shared,quality,identity,grpo,0.4539620320831225,0.9397601614431922,0.00047459310046586576,0.12438677205867232,0.9353721875605298,0.006265290188142533,0.05836252225132774,0.9996127304476392
bimodal,shared,quality,identity,maxrl,0.4539620320831225,0.9152958221359059,0.0008565652854701009,0.12438677205867232,0.8550888151852738,0.013978867002988485,0.1309323178117377,0.9959753383124909
bimodal,shared,quality,identity,tailrl,0.4539620320831225,0.8573596825264499,0.0007344152283036303,0.12438677205867232,0.4502139638197727,0.016855091848774224,0.5329309443314533,0.955484269140134
bimodal,shared,quality,identity,pkpo,0.4539620320831225,0.7543496459074236,0.0014368074284109708,0.12438677205867232,0.3020755584653067,0.14051011846292846,0.5574143230717648,0.9417380291957721
bimodal,shared,quality,identity,elite,0.4539620320831225,0.945951278472099,0.00268736056466604,0.12438677205867232,0.9580354350534765,0.020894329432446568,0.021070235514076868,0.9999922537192775
bimodal,shared,quality,log,rloo,0.4539620320831225,0.8328800151080958,0.0005362853495937871,0.12438677205867232,0.28437460045797086,0.020902138911146367,0.6947232606308829,0.9345393632160787
bimodal,shared,quality,log,grpo,0.4539620320831225,0.9375151678271969,0.0006999780499036557,0.12438677205867232,0.9279689842280003,0.005860538528396486,0.06617047724360313,0.999403888573223
bimodal,shared,quality,log,maxrl,0.4539620320831225,0.9152958221359059,0.0008565652854701009,0.12438677205867232,0.8550888151852738,0.013978867002988485,0.1309323178117377,0.9959753383124909
bimodal,shared,quality,log,tailrl,0.4539620320831225,0.8419168423730022,0.0010225763094982357,0.12438677205867232,0.3416312544645759,0.019286297831586825,0.6390824477038373,0.9423955805217584
bimodal,shared,quality,log,pkpo,0.4539620320831225,0.7217406028866528,0.00178835122717942,0.12438677205867232,0.26133782914632353,0.17977096437241666,0.5588912064812598,0.9364939741818543
bimodal,shared,quality,log,elite,0.4539620320831225,0.945951278472099,0.00268736056466604,0.12438677205867232,0.9580354350534765,0.020894329432446568,0.021070235514076868,0.9999922537192775
bimodal,shared,quality,square,rloo,0.4539620320831225,0.8455556207674212,0.0001251287422689982,0.12438677205867232,0.3507790385096943,0.015931086072099438,0.6332898754182062,0.9430426945311158
bimodal,shared,quality,square,grpo,0.4539620320831225,0.9418635456220542,0.0006891470947435868,0.12438677205867232,0.9417104506455387,0.006477336563958065,0.051812212790503215,0.9997378164792471
bimodal,shared,quality,square,maxrl,0.4539620320831225,0.9152958221359059,0.0008565652854701009,0.12438677205867232,0.8550888151852738,0.013978867002988485,0.1309323178117377,0.9959753383124909
bimodal,shared,quality,square,tailrl,0.4539620320831225,0.8757199329487361,0.00020664685849894522,0.12438677205867232,0.6052338729109515,0.017908782081310692,0.37685734500773777,0.9722063866786383
bimodal,shared,quality,square,pkpo,0.4539620320831225,0.7778532088765567,0.0005974451556677405,0.12438677205867232,0.3533243450869272,0.11637156444159387,0.5303040904714789,0.9483379127340127
bimodal,shared,quality,square,elite,0.4539620320831225,0.945951278472099,0.00268736056466604,0.12438677205867232,0.9580354350534765,0.020894329432446568,0.021070235514076868,0.9999922537192775
bimodal,shared,quality,ranknormal,rloo,0.4539620320831225,0.9400945841991107,0.0015162855259368982,0.12438677205867232,0.9406744259381495,0.010747494394259557,0.04857807966759098,0.9998120688152378
bimodal,shared,quality,ranknormal,grpo,0.4539620320831225,0.9462345116833047,0.000809820534872858,0.12438677205867232,0.9547532502093405,0.00992331684400725,0.03532343294665232,0.9999393809520858
bimodal,shared,quality,ranknormal,maxrl,0.4539620320831225,0.9152958221359059,0.0008565652854701009,0.12438677205867232,0.8550888151852738,0.013978867002988485,0.1309323178117377,0.9959753383124909
bimodal,shared,quality,ranknormal,tailrl,0.4539620320831225,0.9819913802266416,0.001160979053111003,0.12438677205867232,0.9927825104788432,0.005975063579010617,0.0012424259421461763,0.9999999999935918
bimodal,shared,quality,ranknormal,pkpo,0.4539620320831225,0.9191406024575849,0.0004628689868112175,0.12438677205867232,0.9097618821651977,0.03676954148316218,0.05346857635164013,0.9998011648564136
bimodal,shared,quality,ranknormal,elite,0.4539620320831225,0.945951278472099,0.00268736056466604,0.12438677205867232,0.9580354350534765,0.020894329432446568,0.021070235514076868,0.9999922537192775
bimodal,shared,quality,reciprocal,rloo,0.4539620320831225,0.22600855550909102,0.0010771737480020228,0.12438677205867232,0.01939043009148925,0.8863092711205539,0.09430029878795687,0.6191173847085093
bimodal,shared,quality,reciprocal,grpo,0.4539620320831225,0.08295634960795108,0.0009030947000750146,0.12438677205867232,0.0060659436323137845,0.9886909308841175,0.005243125483568461,0.28166581669026475
bimodal,shared,quality,reciprocal,maxrl,0.4539620320831225,0.9152958221359059,0.0008565652854701009,0.12438677205867232,0.8550888151852738,0.013978867002988485,0.1309323178117377,0.9959753383124909
bimodal,shared,quality,reciprocal,tailrl,0.4539620320831225,0.1650414606633457,0.0017680392037617326,0.12438677205867232,0.022922204355388248,0.945497065053163,0.03158073059144879,0.5904654677402096
bimodal,shared,quality,reciprocal,pkpo,0.4539620320831225,0.2801002629490257,0.0005532206115361029,0.12438677205867232,0.05568036949421193,0.8116196167012047,0.1327000138045831,0.8423634198762929
bimodal,shared,quality,reciprocal,elite,0.4539620320831225,0.07600536343898369,0.000847939924399773,0.12438677205867232,0.013700663204583444,0.9727440347515369,0.013555302043879626,0.403307335167255
bimodal,shared,binary,identity,rloo,0.12438677205867232,0.6549856136313136,0.0040805430674173415,0.12438677205867232,0.6549856136313136,0.34501438636868625,0,0.999999959253981
bimodal,shared,binary,identity,grpo,0.12438677205867232,0.9066563914141629,0.004279201963774702,0.12438677205867232,0.9066563914141629,0.09334360858583718,0,1
bimodal,shared,binary,identity,maxrl,0.12438677205867232,0.8550888151852738,0.00717202144056058,0.12438677205867232,0.8550888151852738,0.14491118481472617,0,0.9999999999999533
bimodal,shared,binary,identity,tailrl,0.12438677205867232,0.8550888151852738,0.007172021440560518,0.12438677205867232,0.8550888151852738,0.14491118481472628,0,0.9999999999999533
bimodal,shared,binary,identity,pkpo,0.12438677205867232,0.5723865379953558,0.00703373767946669,0.12438677205867232,0.5723865379953558,0.42761346200464434,0,0.9999987240205569
bimodal,shared,binary,identity,elite,0.12438677205867232,0.8275726537749843,0.009990119177071209,0.12438677205867232,0.8275726537749843,0.17242734622501563,0,0.9999999999992092
bimodal,shared,binary,log,rloo,0.12438677205867232,0.6549856136313136,0.0040805430674173415,0.12438677205867232,0.6549856136313136,0.34501438636868625,0,0.999999959253981
bimodal,shared,binary,log,grpo,0.12438677205867232,0.9066563914141629,0.004279201963774702,0.12438677205867232,0.9066563914141629,0.09334360858583718,0,1
bimodal,shared,binary,log,maxrl,0.12438677205867232,0.8550888151852738,0.00717202144056058,0.12438677205867232,0.8550888151852738,0.14491118481472617,0,0.9999999999999533
bimodal,shared,binary,log,tailrl,0.12438677205867232,0.8550888151852738,0.007172021440560518,0.12438677205867232,0.8550888151852738,0.14491118481472628,0,0.9999999999999533
bimodal,shared,binary,log,pkpo,0.12438677205867232,0.5723865379953558,0.00703373767946669,0.12438677205867232,0.5723865379953558,0.42761346200464434,0,0.9999987240205569
bimodal,shared,binary,log,elite,0.12438677205867232,0.8275726537749843,0.009990119177071209,0.12438677205867232,0.8275726537749843,0.17242734622501563,0,0.9999999999992092
bimodal,shared,binary,square,rloo,0.12438677205867232,0.6549856136313136,0.0040805430674173415,0.12438677205867232,0.6549856136313136,0.34501438636868625,0,0.999999959253981
bimodal,shared,binary,square,grpo,0.12438677205867232,0.9066563914141629,0.004279201963774702,0.12438677205867232,0.9066563914141629,0.09334360858583718,0,1
bimodal,shared,binary,square,maxrl,0.12438677205867232,0.8550888151852738,0.00717202144056058,0.12438677205867232,0.8550888151852738,0.14491118481472617,0,0.9999999999999533
bimodal,shared,binary,square,tailrl,0.12438677205867232,0.8550888151852738,0.007172021440560518,0.12438677205867232,0.8550888151852738,0.14491118481472628,0,0.9999999999999533
bimodal,shared,binary,square,pkpo,0.12438677205867232,0.5723865379953558,0.00703373767946669,0.12438677205867232,0.5723865379953558,0.42761346200464434,0,0.9999987240205569
bimodal,shared,binary,square,elite,0.12438677205867232,0.8275726537749843,0.009990119177071209,0.12438677205867232,0.8275726537749843,0.17242734622501563,0,0.9999999999992092
bimodal,shared,binary,ranknormal,rloo,0.12438677205867232,0.7910266046717642,0.004432761966872567,0.12438677205867232,0.7910266046717642,0.20897339532823575,0,0.9999999999862664
bimodal,shared,binary,ranknormal,grpo,0.12438677205867232,0.906656393867963,0.004279201958245201,0.12438677205867232,0.906656393867963,0.09334360613203695,0,1
bimodal,shared,binary,ranknormal,maxrl,0.12438677205867232,0.8550888151852738,0.00717202144056058,0.12438677205867232,0.8550888151852738,0.14491118481472617,0,0.9999999999999533
bimodal,shared,binary,ranknormal,tailrl,0.12438677205867232,0.9145942121459987,0.005610582289782191,0.12438677205867232,0.9145942121459987,0.08540578785400121,0,1
bimodal,shared,binary,ranknormal,pkpo,0.12438677205867232,0.6189216013451473,0.006993584603780362,0.12438677205867232,0.6189216013451473,0.38107839865485255,0,0.9999997966907594
bimodal,shared,binary,ranknormal,elite,0.12438677205867232,0.8275726537749843,0.009990119177071209,0.12438677205867232,0.8275726537749843,0.17242734622501563,0,0.9999999999992092
bimodal,shared,binary,reciprocal,rloo,0.12438677205867232,0.011783393304421672,0.0006193130288868649,0.12438677205867232,0.011783393304421672,0.9882166066955783,0,0.1727285562054108
bimodal,shared,binary,reciprocal,grpo,0.12438677205867232,0.0023375124758364257,0.0005020708271810998,0.12438677205867232,0.0023375124758364257,0.9976624875241638,0,0.036732095339971016
bimodal,shared,binary,reciprocal,maxrl,0.12438677205867232,0.8550888151852738,0.00717202144056058,0.12438677205867232,0.8550888151852738,0.14491118481472617,0,0.9999999999999533
bimodal,shared,binary,reciprocal,tailrl,0.12438677205867232,0.011217825113230502,0.0003041118102636698,0.12438677205867232,0.011217825113230502,0.9887821748867692,0,0.16514059633476597
bimodal,shared,binary,reciprocal,pkpo,0.12438677205867232,0.1201514588469666,0.0010031444737325184,0.12438677205867232,0.1201514588469666,0.8798485411530335,0,0.871005299686491
bimodal,shared,binary,reciprocal,elite,0.12438677205867232,0.02403443068054789,0.004044325910452747,0.12438677205867232,0.02403443068054789,0.9759655693194521,0,0.32150556898263555
bimodal,shared,code,identity,rloo,0.2568125127654996,0.673784237601481,0.0007773945077536361,0.0034395150142272307,0.010111637215208339,0.018255439781755433,0.9716329230030363,0.8822312481950934
bimodal,shared,code,identity,grpo,0.2568125127654996,0.8779332897166325,0.0005290788096119704,0.0034395150142272307,0.2896094153044187,0.006420343883615963,0.7039702408119654,0.9995261466684462
bimodal,shared,code,identity,maxrl,0.2568125127654996,0.8314836401240703,0.006926210263801823,0.0034395150142272307,0.27786411381377923,0.05389095241410483,0.6682449337721158,0.9993403182424417
bimodal,shared,code,identity,tailrl,0.2568125127654996,0.7594844537847919,0.003254943031365803,0.0034395150142272307,0.05863940905687371,0.01910079646268052,0.9222597944804457,0.9567980379907158
bimodal,shared,code,identity,pkpo,0.2568125127654996,0.6181265137328689,0.0011650919737719748,0.0034395150142272307,0.013574781076205342,0.11168396028097007,0.8747412586428247,0.8918636691330676
bimodal,shared,code,identity,elite,0.2568125127654996,0.897031987828132,0.00596342513717119,0.0034395150142272307,0.42915273214807,0.021102784617138732,0.5497444832347913,0.9999825708683744
bimodal,shared,code,log,rloo,0.2568125127654996,0.6614736721257738,0.000710040187453296,0.0034395150142272307,0.00696778735746939,0.013570580777527147,0.9794616318650036,0.8669098836724164
bimodal,shared,code,log,grpo,0.2568125127654996,0.8675103956867888,0.000777169941007346,0.0034395150142272307,0.2506955067948869,0.005860338522326945,0.7434441546827862,0.9988834259941181
bimodal,shared,code,log,maxrl,0.2568125127654996,0.8314836401240703,0.006926210263801823,0.0034395150142272307,0.27786411381377923,0.05389095241410483,0.6682449337721158,0.9993403182424417
bimodal,shared,code,log,tailrl,0.2568125127654996,0.7037346923695673,0.0015776161090247202,0.0034395150142272307,0.01831358810534017,0.014613983922368984,0.9670724279722909,0.9071685726559653
bimodal,shared,code,log,pkpo,0.2568125127654996,0.5842923213500147,0.0011565685527192152,0.0034395150142272307,0.008722480073003589,0.1339954967090218,0.8572820232179746,0.8718916143820028
bimodal,shared,code,log,elite,0.2568125127654996,0.897031987828132,0.00596342513717119,0.0034395150142272307,0.42915273214807,0.021102784617138732,0.5497444832347913,0.9999825708683744
bimodal,shared,code,square,rloo,0.2568125127654996,0.6784390271169753,0.0007516490368539931,0.0034395150142272307,0.013936997693416475,0.030267900697881916,0.9557951016087017,0.8952238634405445
bimodal,shared,code,square,grpo,0.2568125127654996,0.8877400454675216,0.0005391771766134625,0.0034395150142272307,0.3325248223972041,0.007420127966169609,0.6600550496366263,0.9998243239398206
bimodal,shared,code,square,maxrl,0.2568125127654996,0.8314836401240703,0.006926210263801823,0.0034395150142272307,0.27786411381377923,0.05389095241410483,0.6682449337721158,0.9993403182424417
bimodal,shared,code,square,tailrl,0.2568125127654996,0.8174749518532717,0.003748692074251488,0.0034395150142272307,0.15659591103704992,0.021986836549135202,0.8214172524138149,0.9925429573867172
bimodal,shared,code,square,pkpo,0.2568125127654996,0.6495551272412103,0.0025140700181270187,0.0034395150142272307,0.02195572518578549,0.09759877978383284,0.8804454950303816,0.913110166231891
bimodal,shared,code,square,elite,0.2568125127654996,0.897031987828132,0.00596342513717119,0.0034395150142272307,0.42915273214807,0.021102784617138732,0.5497444832347913,0.9999825708683744
bimodal,shared,code,ranknormal,rloo,0.2568125127654996,0.8744004321961633,0.0019191282484571062,0.0034395150142272307,0.29169671062333913,0.01077876048529654,0.6975245288913642,0.999547934274417
bimodal,shared,code,ranknormal,grpo,0.2568125127654996,0.8894104710019795,0.0005352218596602496,0.0034395150142272307,0.3489133714704551,0.010033558356299554,0.6410530701732453,0.9998819579531787
bimodal,shared,code,ranknormal,maxrl,0.2568125127654996,0.8314836401240703,0.006926210263801823,0.0034395150142272307,0.27786411381377923,0.05389095241410483,0.6682449337721158,0.9993403182424417
bimodal,shared,code,ranknormal,tailrl,0.2568125127654996,0.9646553651704153,0.001269866979042397,0.0034395150142272307,0.758431244942428,0.006003674069208303,0.23556508098836373,0.999999999984806
bimodal,shared,code,ranknormal,pkpo,0.2568125127654996,0.8512705574977559,0.0016905318194734467,0.0034395150142272307,0.29381558393557616,0.037159661016344804,0.6690247550480791,0.9995667518322048
bimodal,shared,code,ranknormal,elite,0.2568125127654996,0.897031987828132,0.00596342513717119,0.0034395150142272307,0.42915273214807,0.021102784617138732,0.5497444832347913,0.9999825708683744
bimodal,shared,code,reciprocal,rloo,0.2568125127654996,0.007787978649117326,0.0002613328954082756,0.0034395150142272307,0.0001761504300903423,0.9879338407434698,0.011890008826440002,0.11532823978614724
bimodal,shared,code,reciprocal,grpo,0.2568125127654996,0.0017323321471855013,0.0002509954464107155,0.0034395150142272307,0.00004819759740502122,0.9971846518053836,0.00276715059721133,0.02722786252626318
bimodal,shared,code,reciprocal,maxrl,0.2568125127654996,0.8314836401240703,0.006926210263801823,0.0034395150142272307,0.27786411381377923,0.05389095241410483,0.6682449337721158,0.9993403182424417
bimodal,shared,code,reciprocal,tailrl,0.2568125127654996,0.0076092234644238805,0.00014776452171002616,0.0034395150142272307,0.00017171842901500414,0.9882046287195686,0.011623652851416645,0.11288059550369771
bimodal,shared,code,reciprocal,pkpo,0.2568125127654996,0.12370730702923517,0.000651796823622951,0.0034395150142272307,0.0019190634194287389,0.8117044509925132,0.1863764855880582,0.7285252541063078
bimodal,shared,code,reciprocal,elite,0.2568125127654996,0.01406398106211172,0.0008015377560270348,0.0034395150142272307,0.0003106636234050881,0.9785846519415197,0.02110468443507529,0.1960696555703655
bimodal,neural,quality,identity,rloo,0.4539620320831225,0.8632288766045143,0.002208735498146936,0.12438677205867232,0.44877759862149813,0.006844573422346886,0.544377827956155,0.9585740269833013
bimodal,neural,quality,identity,grpo,0.4539620320831225,0.9834910364034628,0.0008497607103635548,0.12438677205867232,0.997296539142417,3.366698357654292e-7,0.0027031241877470986,0.9999999998554027
bimodal,neural,quality,identity,maxrl,0.4539620320831225,0.9302939847902869,0.002109820833998416,0.12438677205867232,0.8804979267711638,0.000016621335362409784,0.11948545189347397,0.9978056694087803
bimodal,neural,quality,identity,tailrl,0.4539620320831225,0.8740353475760275,0.0009900744228103096,0.12438677205867232,0.5109983038731808,0.0029256215079460596,0.48607607461887303,0.9651513706289033
bimodal,neural,quality,identity,pkpo,0.4539620320831225,0.7840557722996522,0.0051080843396883015,0.12438677205867232,0.34057243275955423,0.1002262818755013,0.5592012853649444,0.9484180181058441
bimodal,neural,quality,identity,elite,0.4539620320831225,0.9796536602763029,0.0013433910945834652,0.12438677205867232,0.9948949465666014,0.0000011860876893924997,0.0051038673457092865,0.9999999974974894
bimodal,neural,quality,log,rloo,0.4539620320831225,0.8577476717511684,0.0020297183106259345,0.12438677205867232,0.4296823001469799,0.011003089152852391,0.5593146107001676,0.9566375326293376
bimodal,neural,quality,log,grpo,0.4539620320831225,0.9833785917519933,0.0007463478567079995,0.12438677205867232,0.9972685268841678,3.4079191715161084e-7,0.0027311323239150582,0.9999999998460485
bimodal,neural,quality,log,maxrl,0.4539620320831225,0.9302939847902869,0.002109820833998416,0.12438677205867232,0.8804979267711638,0.000016621335362409784,0.11948545189347397,0.9978056694087803
bimodal,neural,quality,log,tailrl,0.4539620320831225,0.8634063934475691,0.0023355111080464097,0.12438677205867232,0.45287071290629727,0.007338388698373842,0.5397908983953288,0.9591023780567114
bimodal,neural,quality,log,pkpo,0.4539620320831225,0.7352783980358021,0.0073843797170599496,0.12438677205867232,0.3000105622461198,0.16374585248227133,0.5362435852716089,0.9442655840113376
bimodal,neural,quality,log,elite,0.4539620320831225,0.9796536602763029,0.0013433910945834652,0.12438677205867232,0.9948949465666014,0.0000011860876893924997,0.0051038673457092865,0.9999999974974894
bimodal,neural,quality,square,rloo,0.4539620320831225,0.8667118806248499,0.0023133992624624587,0.12438677205867232,0.46614232331631306,0.005137729366863029,0.5287199473168238,0.960397158497848
bimodal,neural,quality,square,grpo,0.4539620320831225,0.9834906257315619,0.0008638730678792323,0.12438677205867232,0.9972978108632522,3.5401758672568173e-7,0.0027018351191610145,0.9999999998547272
bimodal,neural,quality,square,maxrl,0.4539620320831225,0.9302939847902869,0.002109820833998416,0.12438677205867232,0.8804979267711638,0.000016621335362409784,0.11948545189347397,0.9978056694087803
bimodal,neural,quality,square,tailrl,0.4539620320831225,0.8882506552425581,0.0015241604681262978,0.12438677205867232,0.6108526483901038,0.000952092768950587,0.38819525884094563,0.9753814279962568
bimodal,neural,quality,square,pkpo,0.4539620320831225,0.8194766108184229,0.0041496215318297,0.12438677205867232,0.37823049498136746,0.05609767662654901,0.5656718283920835,0.9521386490061272
bimodal,neural,quality,square,elite,0.4539620320831225,0.9796536602763029,0.0013433910945834652,0.12438677205867232,0.9948949465666014,0.0000011860876893924997,0.0051038673457092865,0.9999999974974894
bimodal,neural,quality,ranknormal,rloo,0.4539620320831225,0.9735859271297856,0.0025616916318736693,0.12438677205867232,0.9909396701591691,8.598847821430715e-7,0.00905946995604892,0.9999998968737618
bimodal,neural,quality,ranknormal,grpo,0.4539620320831225,0.9819270434846851,0.001906804219401688,0.12438677205867232,0.996534512237646,4.473594075743154e-7,0.0034650404029464843,0.9999999992430251
bimodal,neural,quality,ranknormal,maxrl,0.4539620320831225,0.9302939847902869,0.002109820833998416,0.12438677205867232,0.8804979267711638,0.000016621335362409784,0.11948545189347397,0.9978056694087803
bimodal,neural,quality,ranknormal,tailrl,0.4539620320831225,0.9964349383027565,0.00015130410081502836,0.12438677205867232,0.9999376792820218,1.561531273620481e-8,0.00006230510266556063,0.9999999999999994
bimodal,neural,quality,ranknormal,pkpo,0.4539620320831225,0.9514992133491861,0.0026486121539916483,0.12438677205867232,0.9510844167436628,0.000012818698461087527,0.048902764557875976,0.9999200662645403
bimodal,neural,quality,ranknormal,elite,0.4539620320831225,0.9796536602763029,0.0013433910945834652,0.12438677205867232,0.9948949465666014,0.0000011860876893924997,0.0051038673457092865,0.9999999974974894
bimodal,neural,quality,reciprocal,rloo,0.4539620320831225,0.2067137662130237,0.0033568502225360774,0.12438677205867232,0.008124815541582025,0.9091754016357839,0.0826997828226343,0.5158947320196182
bimodal,neural,quality,reciprocal,grpo,0.4539620320831225,0.020845702092520912,0.004195868186164774,0.12438677205867232,5.114582436274641e-8,0.9999957685304789,0.0000041803236967109385,0.08828796665738459
bimodal,neural,quality,reciprocal,maxrl,0.4539620320831225,0.9302939847902869,0.002109820833998416,0.12438677205867232,0.8804979267711638,0.000016621335362409784,0.11948545189347397,0.9978056694087803
bimodal,neural,quality,reciprocal,tailrl,0.4539620320831225,0.15537300870588044,0.007678846388530172,0.12438677205867232,0.0002233046423089452,0.9808510317814964,0.018925663576194858,0.2643747061709821
bimodal,neural,quality,reciprocal,pkpo,0.4539620320831225,0.24500114834954212,0.010372760703051273,0.12438677205867232,0.0228847501253176,0.8505492229612207,0.12656602691346194,0.7201162861560199
bimodal,neural,quality,reciprocal,elite,0.4539620320831225,0.023377545312943476,0.002683116874702815,0.12438677205867232,8.657761023903947e-8,0.9999932350065394,0.000006678415850500451,0.09459340770478993
bimodal,neural,binary,identity,rloo,0.12438677205867232,0.5683309828308432,0.02615215067258554,0.12438677205867232,0.5683309828308432,0.4316690171691569,0,0.9999980873186592
bimodal,neural,binary,identity,grpo,0.12438677205867232,0.9347412783104376,0.01087568802154357,0.12438677205867232,0.9347412783104376,0.0652587216895623,0,1
bimodal,neural,binary,identity,maxrl,0.12438677205867232,0.8804979267711638,0.010320023482331466,0.12438677205867232,0.8804979267711638,0.11950207322883637,0,0.9999999999999972
bimodal,neural,binary,identity,tailrl,0.12438677205867232,0.8804979267711638,0.010320023482331579,0.12438677205867232,0.8804979267711638,0.11950207322883634,0,0.9999999999999972
bimodal,neural,binary,identity,pkpo,0.12438677205867232,0.5265598815895549,0.013342572545061673,0.12438677205867232,0.5265598815895549,0.47344011841044503,0,0.9999932400517131
bimodal,neural,binary,identity,elite,0.12438677205867232,0.8264666972853901,0.036547883432873164,0.12438677205867232,0.8264666972853901,0.1735333027146099,0,0.9999999999953691
bimodal,neural,binary,log,rloo,0.12438677205867232,0.5683309828308432,0.02615215067258554,0.12438677205867232,0.5683309828308432,0.4316690171691569,0,0.9999980873186592
bimodal,neural,binary,log,grpo,0.12438677205867232,0.9347412783104376,0.01087568802154357,0.12438677205867232,0.9347412783104376,0.0652587216895623,0,1
bimodal,neural,binary,log,maxrl,0.12438677205867232,0.8804979267711638,0.010320023482331466,0.12438677205867232,0.8804979267711638,0.11950207322883637,0,0.9999999999999972
bimodal,neural,binary,log,tailrl,0.12438677205867232,0.8804979267711638,0.010320023482331579,0.12438677205867232,0.8804979267711638,0.11950207322883634,0,0.9999999999999972
bimodal,neural,binary,log,pkpo,0.12438677205867232,0.5265598815895549,0.013342572545061673,0.12438677205867232,0.5265598815895549,0.47344011841044503,0,0.9999932400517131
bimodal,neural,binary,log,elite,0.12438677205867232,0.8264666972853901,0.036547883432873164,0.12438677205867232,0.8264666972853901,0.1735333027146099,0,0.9999999999953691
bimodal,neural,binary,square,rloo,0.12438677205867232,0.5683309828308432,0.02615215067258554,0.12438677205867232,0.5683309828308432,0.4316690171691569,0,0.9999980873186592
bimodal,neural,binary,square,grpo,0.12438677205867232,0.9347412783104376,0.01087568802154357,0.12438677205867232,0.9347412783104376,0.0652587216895623,0,1
bimodal,neural,binary,square,maxrl,0.12438677205867232,0.8804979267711638,0.010320023482331466,0.12438677205867232,0.8804979267711638,0.11950207322883637,0,0.9999999999999972
bimodal,neural,binary,square,tailrl,0.12438677205867232,0.8804979267711638,0.010320023482331579,0.12438677205867232,0.8804979267711638,0.11950207322883634,0,0.9999999999999972
bimodal,neural,binary,square,pkpo,0.12438677205867232,0.5265598815895549,0.013342572545061673,0.12438677205867232,0.5265598815895549,0.47344011841044503,0,0.9999932400517131
bimodal,neural,binary,square,elite,0.12438677205867232,0.8264666972853901,0.036547883432873164,0.12438677205867232,0.8264666972853901,0.1735333027146099,0,0.9999999999953691
bimodal,neural,binary,ranknormal,rloo,0.12438677205867232,0.7503895812543194,0.02193909321318012,0.12438677205867232,0.7503895812543194,0.24961041874568057,0,0.9999999996138237
bimodal,neural,binary,ranknormal,grpo,0.12438677205867232,0.934741284803724,0.010875687003394658,0.12438677205867232,0.934741284803724,0.06525871519627595,0,0.9999999999999988
